Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Max,Min,If,if,ifs
7/30/2014,30,July,2014,44,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,133,116,249,,,,,
2/8/2014,8,February,2014,42,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
12/10/2015,10,December,2015,42,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,133,116,249,,,,,
10/31/2015,31,October,2015,41,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
1/2/2014,2,January,2014,41,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
7/20/2013,20,July,2013,34,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
7/20/2015,20,July,2015,34,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
12/28/2013,28,December,2013,34,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
11/28/2013,28,November,2013,33,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
12/3/2013,3,December,2013,33,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
1/26/2016,26,January,2016,32,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
1/29/2014,29,January,2014,32,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
4/1/2014,1,April,2014,32,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
12/9/2015,9,December,2015,28,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
12/21/2015,21,December,2015,28,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
6/3/2014,3,June,2014,28,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
6/6/2016,6,June,2016,28,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
3/11/2016,11,March,2016,26,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
3/20/2016,20,March,2016,26,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
1/9/2016,9,January,2016,20,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225,,,,,
5/13/2014,13,May,2014,19,Youth (<25),M,Germany,Hamburg,Accessories,Bottles and Cages,Mountain Bottle Cage,25,4,10,133,100,233,,,,,
6/19/2016,19,June,2016,55,Adults (35-64),F,United States,Oregon,Clothing,Socks,"Racing Socks, L",28,3,9,133,84,217,,,,,
11/29/2013,29,November,2013,48,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,133,84,217,,,,,
11/9/2015,9,November,2015,43,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,133,84,217,,,,,
6/29/2014,29,June,2014,48,Adults (35-64),M,Germany,Hamburg,Accessories,Cleaners,Bike Wash - Dissolver,30,3,8,133,90,223,,,,,
8/22/2013,22,August,2013,44,Adults (35-64),F,France,Hauts de Seine,Accessories,Cleaners,Bike Wash - Dissolver,30,3,8,133,90,223,,,,,
6/16/2016,16,June,2016,41,Adults (35-64),M,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,27,3,8,133,81,214,,,,,
3/13/2014,13,March,2014,37,Adults (35-64),F,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,27,3,8,133,81,214,,,,,
6/20/2014,20,June,2014,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,27,3,8,133,81,214,,,,,
10/16/2015,16,October,2015,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,27,3,8,133,81,214,,,,,
4/24/2016,24,April,2016,22,Youth (<25),M,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,27,3,8,133,81,214,,,,,
10/20/2013,20,October,2013,54,Adults (35-64),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239,,,,,
1/24/2016,24,January,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239,,,,,
5/15/2014,15,May,2014,38,Adults (35-64),M,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239,,,,,
5/15/2016,15,May,2016,38,Adults (35-64),M,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239,,,,,
10/18/2013,18,October,2013,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,4,21,55,134,84,218,,,,,
5/12/2014,12,May,2014,29,Young Adults (25-34),F,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239,,,,,
5/12/2016,12,May,2016,29,Young Adults (25-34),F,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239,,,,,
11/6/2013,6,November,2013,25,Young Adults (25-34),M,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239,,,,,
6/3/2016,3,June,2016,24,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239,,,,,
2/17/2014,17,February,2014,20,Youth (<25),M,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,4,21,55,134,84,218,,,,,
2/14/2014,14,February,2014,19,Youth (<25),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239,,,,,
6/8/2016,8,June,2016,57,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",27,42,54,134,1134,1268,,,,,
7/11/2013,11,July,2013,54,Adults (35-64),F,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,134,1134,1268,,,,,
7/24/2014,24,July,2014,49,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,134,1134,1268,,,,,
8/29/2013,29,August,2013,47,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,134,1134,1268,,,,,
3/9/2014,9,March,2014,46,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,134,1134,1268,,,,,
5/16/2014,16,May,2014,44,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,134,1134,1268,,,,,
5/16/2016,16,May,2016,44,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,134,1134,1268,,,,,
6/15/2014,15,June,2014,42,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",27,42,54,134,1134,1268,,,,,
4/5/2016,5,April,2016,37,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,134,1134,1268,,,,,
4/27/2014,27,April,2014,35,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,134,1134,1268,,,,,
7/17/2016,17,July,2016,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",27,42,54,134,1134,1268,,,,,
8/29/2013,29,August,2013,29,Young Adults (25-34),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,134,1134,1268,,,,,
8/19/2013,19,August,2013,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",27,42,54,134,1134,1268,,,,,
8/27/2015,27,August,2015,26,Young Adults (25-34),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,134,1134,1268,,,,,
10/4/2013,4,October,2013,19,Youth (<25),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,134,1134,1268,,,,,
12/15/2015,15,December,2015,51,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,HL Road Tire,8,12,33,134,96,230,,,,,
6/1/2014,1,June,2014,51,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,HL Road Tire,8,12,33,134,96,230,,,,,
6/10/2016,10,June,2016,51,Adults (35-64),M,France,Nord,Accessories,Tires and Tubes,HL Road Tire,8,12,33,134,96,230,,,,,
12/7/2013,7,December,2013,39,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,HL Road Tire,8,12,33,134,96,230,,,,,
6/23/2016,23,June,2016,17,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,HL Road Tire,8,12,33,134,96,230,,,,,
10/24/2013,24,October,2013,33,Young Adults (25-34),M,Australia,Queensland,Clothing,Gloves,"Half-Finger Gloves, M",12,9,24,134,108,242,,,,,
10/24/2015,24,October,2015,33,Young Adults (25-34),M,Australia,Queensland,Clothing,Gloves,"Half-Finger Gloves, M",12,9,24,134,108,242,,,,,
10/4/2015,4,October,2015,22,Youth (<25),F,Australia,Queensland,Clothing,Gloves,"Half-Finger Gloves, M",12,9,24,134,108,242,,,,,
6/8/2014,8,June,2014,51,Adults (35-64),F,Australia,New South Wales,Accessories,Fenders,Fender Set - Mountain,12,8,22,134,96,230,,,,,
6/8/2016,8,June,2016,51,Adults (35-64),F,Australia,New South Wales,Accessories,Fenders,Fender Set - Mountain,12,8,22,134,96,230,,,,,
1/2/2016,2,January,2016,39,Adults (35-64),F,Australia,New South Wales,Accessories,Fenders,Fender Set - Mountain,12,8,22,134,96,230,,,,,
7/17/2013,17,July,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Fenders,Fender Set - Mountain,12,8,22,134,96,230,,,,,
5/29/2016,29,May,2016,30,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Fenders,Fender Set - Mountain,12,8,22,134,96,230,,,,,
4/21/2014,21,April,2014,26,Young Adults (25-34),F,Australia,New South Wales,Accessories,Fenders,Fender Set - Mountain,12,8,22,134,96,230,,,,,
7/25/2015,25,July,2015,55,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,LL Road Tire,13,8,21,134,104,238,,,,,
1/18/2014,18,January,2014,43,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,LL Road Tire,13,8,21,134,104,238,,,,,
10/9/2013,9,October,2013,32,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,LL Road Tire,13,8,21,134,104,238,,,,,
2/24/2016,24,February,2016,32,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,LL Road Tire,13,8,21,134,104,238,,,,,
9/23/2015,23,September,2015,31,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,LL Road Tire,13,8,21,134,104,238,,,,,
8/28/2013,28,August,2013,27,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,11,8,21,134,88,222,,,,,
8/28/2015,28,August,2015,27,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,11,8,21,134,88,222,,,,,
1/6/2014,6,January,2014,27,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,11,8,21,134,88,222,,,,,
9/10/2015,10,September,2015,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,11,8,21,134,88,222,,,,,
1/19/2014,19,January,2014,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,11,8,21,134,88,222,,,,,
5/26/2016,26,May,2016,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,11,8,21,134,88,222,,,,,
5/28/2014,28,May,2014,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,11,8,21,134,88,222,,,,,
6/15/2016,15,June,2016,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,11,8,21,134,88,222,,,,,
5/7/2016,7,May,2016,18,Youth (<25),F,Australia,New South Wales,Accessories,Tires and Tubes,LL Road Tire,13,8,21,134,104,238,,,,,
5/3/2016,3,May,2016,49,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,134,96,230,,,,,
1/20/2016,20,January,2016,43,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,134,96,230,,,,,
3/20/2016,20,March,2016,43,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,134,96,230,,,,,
4/4/2014,4,April,2014,41,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,134,96,230,,,,,
3/16/2014,16,March,2014,37,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,134,96,230,,,,,
4/21/2016,21,April,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,134,96,230,,,,,
3/31/2016,31,March,2016,62,Adults (35-64),F,United States,California,Clothing,Socks,"Racing Socks, L",23,3,9,134,69,203,,,,,
1/10/2014,10,January,2014,53,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
1/17/2014,17,January,2014,53,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
1/5/2016,5,January,2016,50,Adults (35-64),F,United States,California,Clothing,Socks,"Racing Socks, M",23,3,9,134,69,203,,,,,
5/1/2016,1,May,2016,48,Adults (35-64),M,Germany,Hamburg,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
1/2/2014,2,January,2014,47,Adults (35-64),M,United States,California,Clothing,Socks,"Racing Socks, L",23,3,9,134,69,203,,,,,
3/3/2016,3,March,2016,44,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
3/3/2016,3,March,2016,44,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
3/5/2014,5,March,2014,44,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
8/2/2015,2,August,2015,42,Adults (35-64),F,United States,California,Clothing,Socks,"Racing Socks, L",23,3,9,134,69,203,,,,,
1/22/2014,22,January,2014,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
1/22/2014,22,January,2014,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
1/22/2016,22,January,2016,40,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
1/6/2016,6,January,2016,40,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
1/30/2014,30,January,2014,38,Adults (35-64),F,United States,California,Clothing,Socks,"Racing Socks, L",23,3,9,134,69,203,,,,,
11/21/2015,21,November,2015,37,Adults (35-64),F,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
8/28/2015,28,August,2015,36,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
3/9/2016,9,March,2016,36,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
7/31/2013,31,July,2013,31,Young Adults (25-34),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
7/31/2015,31,July,2015,31,Young Adults (25-34),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
6/15/2014,15,June,2014,29,Young Adults (25-34),F,Germany,Hamburg,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
4/25/2014,25,April,2014,28,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
10/4/2013,4,October,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
1/25/2014,25,January,2014,28,Young Adults (25-34),M,United States,California,Clothing,Socks,"Racing Socks, M",23,3,9,134,69,203,,,,,
12/18/2015,18,December,2015,27,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
7/9/2015,9,July,2015,27,Young Adults (25-34),F,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
4/13/2014,13,April,2014,25,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
4/8/2014,8,April,2014,24,Youth (<25),M,United States,California,Clothing,Socks,"Racing Socks, M",23,3,9,134,69,203,,,,,
5/31/2016,31,May,2016,19,Youth (<25),M,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,134,75,209,,,,,
7/24/2015,24,July,2015,17,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203,,,,,
7/2/2014,2,July,2014,46,Adults (35-64),M,Australia,Victoria,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,135,126,261,,,,,
6/11/2016,11,June,2016,41,Adults (35-64),M,Australia,Victoria,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,135,126,261,,,,,
9/6/2013,6,September,2013,35,Adults (35-64),M,Australia,Victoria,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,135,126,261,,,,,
6/25/2014,25,June,2014,30,Young Adults (25-34),M,Australia,Victoria,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,135,126,261,,,,,
5/24/2014,24,May,2014,18,Youth (<25),F,Australia,Victoria,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,135,126,261,,,,,
9/19/2015,19,September,2015,53,Adults (35-64),M,United States,Oregon,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",27,38,50,135,1026,1161,,,,,
12/23/2013,23,December,2013,46,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",27,38,50,135,1026,1161,,,,,
1/12/2014,12,January,2014,35,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",27,38,50,135,1026,1161,,,,,
9/1/2013,1,September,2013,34,Young Adults (25-34),F,United States,Oregon,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",27,38,50,135,1026,1161,,,,,
1/29/2016,29,January,2016,23,Youth (<25),M,France,Pas de Calais,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",30,38,50,135,1140,1275,,,,,
4/18/2016,18,April,2016,60,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire,8,11,29,135,88,223,,,,,
11/11/2013,11,November,2013,47,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire,8,11,29,135,88,223,,,,,
11/19/2013,19,November,2013,47,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire,8,11,29,135,88,223,,,,,
11/8/2015,8,November,2015,61,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,LL Mountain Tire,9,9,25,135,81,216,,,,,
10/6/2015,6,October,2015,52,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,9,9,25,135,81,216,,,,,
2/12/2016,12,February,2016,52,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,9,9,25,135,81,216,,,,,
2/13/2014,13,February,2014,52,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,9,9,25,135,81,216,,,,,
2/13/2016,13,February,2016,52,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,9,9,25,135,81,216,,,,,
2/15/2014,15,February,2014,52,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,9,9,25,135,81,216,,,,,
10/9/2015,9,October,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,LL Mountain Tire,9,9,25,135,81,216,,,,,
12/1/2013,1,December,2013,37,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,9,9,25,135,81,216,,,,,
5/29/2014,29,May,2014,37,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,9,9,25,135,81,216,,,,,
10/17/2013,17,October,2013,30,Young Adults (25-34),F,Australia,Tasmania,Accessories,Tires and Tubes,ML Road Tire,12,9,25,135,108,243,,,,,
3/24/2014,24,March,2014,20,Youth (<25),F,Australia,Tasmania,Accessories,Tires and Tubes,ML Road Tire,12,9,25,135,108,243,,,,,
12/7/2015,7,December,2015,60,Adults (35-64),F,Australia,New South Wales,Clothing,Socks,"Racing Socks, L",28,3,9,135,84,219,,,,,
